id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,result
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,1,1,5,4,9,16,13,16,18,21,39,32,39,64,75,77,114,118,84,56,79,73,57,68,43,43,44,46,35,24,32,26,23,25,15,28,20,26,18,12,18,16,8,16,24,19,15,16,11,17,11,15,25,21,13,12,11,20,13,16,20,19,17,15,17,17,12,19,12,26,22,31,26,12,19,26,21,16,31,24,17,28,17,38,33,29,33,33,36,44,41,43,40,47,34,49,32,36,30,39,25,29,29,25,25,25,33,33,38,34,43,26,29,32,31,38,34,34,27,43,22,32,33,41,30,26,33,28,32,30,38,31,28,31,40,22,38,24,40,28,30,34,39,44,39,34,39,31,30,28,31,45,29,32,32,49,52,32,45,33,45,38,41,38,44,46,40,42,26,22,18,21,5,13,17,13,12,22,14,16,10,17,8,9,10,14,13,7,6,4,4,0,2,0,1,4,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,3,3,5,4,3,8,9,14,14,28,38,44,44,50,56,50,39,37,32,56,56,73,70,72,66,55,47,31,26,17,24,19,27,28,24,24,19,13,18,19,20,11,18,13,11,16,17,19,17,16,19,13,17,19,10,14,16,19,19,16,15,11,16,17,18,16,12,14,14,18,14,16,20,19,23,17,18,23,18,23,21,14,25,27,22,27,32,27,27,32,26,15,33,30,22,29,32,23,41,27,31,34,36,40,37,38,46,43,51,41,39,45,46,39,38,48,43,48,48,50,38,51,45,45,38,33,42,38,40,38,43,42,38,41,38,44,33,30,33,29,25,21,33,27,32,37,25,38,32,25,38,38,27,32,34,36,24,30,33,22,33,24,21,27,38,36,45,33,20,27,23,39,30,30,33,35,27,26,23,43,30,35,34,23,23,23,20,25,25,13,21,7,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,7,10,5,5,9,10,16,32,29,41,48,42,53,45,46,46,53,40,41,63,52,68,63,71,48,33,35,31,22,17,26,35,34,37,38,30,23,23,25,24,18,11,25,14,17,14,18,11,12,8,12,17,16,16,12,21,14,17,8,12,14,10,23,17,15,16,15,25,22,21,17,15,18,16,24,16,24,19,20,22,22,31,19,30,38,24,26,22,22,20,32,24,34,23,26,34,27,37,23,32,40,39,36,43,39,32,37,50,38,42,30,38,37,36,38,61,39,53,36,34,36,48,54,39,34,46,34,33,41,33,24,31,30,37,39,34,28,31,31,43,38,31,34,30,32,40,35,36,37,39,39,27,31,33,28,27,29,32,28,25,27,32,38,25,29,29,25,27,29,36,27,26,26,40,28,35,35,37,36,34,36,22,20,28,13,23,16,25,10,13,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2,3,6,11,9,9,18,18,23,35,51,46,66,42,36,39,57,65,92,83,92,94,89,54,50,60,52,60,61,75,63,56,59,58,51,52,41,38,25,22,16,22,17,11,16,21,8,12,9,12,20,16,13,13,8,18,12,19,10,17,5,15,12,14,12,14,10,16,21,12,17,20,18,20,29,13,13,26,23,14,24,20,20,20,17,29,15,22,20,24,18,26,19,28,22,26,34,27,29,39,21,33,41,33,29,31,33,30,39,38,26,38,36,42,35,37,37,42,33,29,38,38,29,41,35,31,36,32,27,29,31,31,23,35,23,23,23,41,40,31,30,28,30,33,33,39,25,31,30,29,29,27,25,37,27,29,18,20,33,19,31,27,17,34,31,28,23,20,35,29,21,26,29,28,30,21,27,34,33,29,32,26,13,20,21,22,21,12,14,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
171,0,0,0,0,0,0,0,1,0,0,2,2,0,4,0,1,0,5,2,12,17,17,12,12,21,40,32,29,41,43,40,56,52,38,55,41,44,56,58,48,44,39,50,30,36,37,49,26,28,49,32,41,47,47,66,74,52,50,47,43,23,27,28,35,24,21,31,23,29,16,28,28,13,31,28,15,21,19,22,18,21,21,17,23,28,32,28,24,31,34,31,33,24,37,37,37,43,44,40,43,63,50,55,48,50,52,50,56,44,41,42,47,64,43,40,46,37,32,28,42,33,41,31,30,29,26,24,32,26,23,30,37,39,30,34,31,47,44,40,41,45,39,56,38,54,46,40,39,52,47,42,37,33,30,36,31,30,30,26,21,17,20,16,18,14,12,18,19,15,17,17,16,20,20,15,23,15,16,12,15,9,8,11,10,4,8,5,6,6,2,6,5,4,1,4,2,5,3,4,3,2,3,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
172,0,0,0,0,0,0,0,1,1,1,1,1,2,4,2,0,2,3,4,10,16,16,21,25,23,34,26,39,37,51,53,45,54,43,53,47,42,53,50,46,35,46,34,38,34,19,35,37,36,39,38,52,61,57,57,56,58,51,33,33,34,32,28,22,14,24,26,33,17,21,23,37,18,21,27,24,18,26,19,22,23,17,31,22,25,27,28,29,33,29,25,32,31,39,40,30,56,49,46,58,51,54,62,61,67,55,59,45,68,58,51,50,32,45,50,57,35,46,38,34,37,33,33,40,31,33,34,38,25,29,29,31,34,34,46,30,35,40,34,48,29,46,41,54,50,39,38,40,32,33,22,30,37,29,33,23,29,30,29,22,25,21,16,14,20,17,16,8,9,9,11,9,11,16,10,17,12,16,8,12,15,14,13,11,8,1,7,4,4,4,2,3,4,5,0,1,0,3,1,4,2,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20
173,0,0,0,0,0,0,1,0,1,0,1,0,3,0,4,4,3,7,6,15,13,19,20,21,29,33,40,41,46,42,59,46,50,39,38,50,54,48,38,46,33,32,43,43,36,33,36,33,37,34,33,39,50,50,56,58,63,64,38,42,38,38,25,26,25,19,25,20,13,16,21,21,25,23,17,24,22,22,20,24,15,16,27,19,23,21,21,34,25,29,26,26,27,30,19,25,35,33,58,43,57,79,57,60,79,65,65,53,60,52,58,54,74,54,61,49,43,52,47,35,36,26,36,37,38,41,35,44,41,42,28,46,35,38,37,35,42,44,44,35,36,49,40,43,41,49,35,35,33,26,28,37,30,25,32,20,21,19,12,15,20,21,21,15,12,17,13,13,7,12,9,6,10,14,7,9,7,20,11,11,8,9,9,9,10,13,8,7,8,4,3,1,4,6,4,3,1,1,0,1,3,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
174,0,0,1,0,0,0,0,0,2,1,0,3,2,2,3,5,4,2,4,5,18,16,16,26,23,27,26,45,52,47,47,51,44,41,40,38,36,34,41,31,42,39,38,52,48,43,56,38,51,38,45,40,36,38,27,20,26,25,29,36,35,30,38,15,29,31,23,21,22,27,25,32,26,21,23,28,25,30,21,24,35,26,24,19,23,29,29,30,30,32,26,27,26,22,29,30,34,25,43,51,63,73,103,93,58,47,50,48,37,40,33,49,36,37,55,63,42,34,26,33,46,37,30,21,27,28,34,35,41,34,42,39,31,34,41,37,35,33,51,42,35,30,35,34,27,24,39,26,27,24,28,21,31,28,28,21,26,21,20,27,24,20,18,23,18,14,28,17,12,11,10,17,12,19,16,15,19,19,9,19,17,18,16,25,23,18,21,31,22,28,16,29,12,23,17,13,7,9,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
175,1,0,1,0,0,2,0,0,0,0,0,0,1,2,1,1,2,6,6,11,17,25,37,37,20,37,49,35,39,34,43,21,37,40,23,30,39,39,48,41,37,35,44,27,39,29,34,35,32,33,38,23,29,28,27,29,21,29,28,33,26,24,26,22,20,31,34,32,46,35,42,55,36,38,22,28,23,27,26,17,23,17,24,25,12,12,14,25,31,21,27,38,32,30,48,36,44,42,43,36,45,42,40,29,31,31,34,37,32,26,32,36,23,30,32,22,26,24,23,22,25,26,28,25,25,27,24,23,23,23,21,14,24,32,26,23,22,27,29,36,25,24,24,32,21,18,23,21,36,30,26,36,24,28,28,21,22,22,32,34,17,30,29,30,25,47,23,32,25,26,33,29,35,38,39,41,35,30,34,37,27,27,26,24,26,24,18,22,18,23,19,19,18,18,19,17,16,28,32,23,27,27,36,37,45,55,48,24,8,6,3,6,2,0,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
176,0,0,0,0,0,0,1,0,0,4,1,4,0,0,3,1,1,4,3,14,12,18,17,26,37,32,35,35,48,51,51,50,51,39,43,25,39,33,39,38,37,33,43,52,58,33,56,48,44,41,37,35,35,33,28,35,25,34,28,30,31,24,27,22,24,22,27,25,22,28,19,33,24,19,19,31,27,30,34,24,21,29,21,25,28,31,21,32,27,33,32,38,29,30,23,36,30,34,35,45,60,72,79,109,72,63,68,40,43,45,43,44,32,58,53,78,55,36,40,37,45,42,30,32,36,27,32,21,31,35,43,44,37,30,29,22,41,28,33,33,39,36,35,38,28,29,25,20,28,32,31,22,15,19,19,22,19,21,23,18,15,20,16,23,9,17,18,20,19,18,29,19,15,13,13,16,15,18,13,16,14,11,24,17,19,12,20,19,24,21,18,20,12,15,19,14,11,5,8,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
177,0,0,0,0,0,1,0,0,1,1,0,0,2,0,4,2,2,9,7,11,12,22,32,32,19,29,33,49,43,31,34,30,26,33,43,36,41,38,38,36,34,45,36,49,24,37,31,36,30,38,47,21,27,33,19,23,25,33,30,32,27,30,32,41,34,33,36,27,31,50,54,40,35,38,25,27,25,18,21,19,21,19,21,17,13,28,26,15,19,19,27,34,37,53,34,61,43,52,36,65,42,48,30,22,49,50,40,42,37,47,28,35,30,27,25,31,21,28,17,27,17,17,19,17,20,9,25,21,23,27,20,25,32,20,31,18,24,31,18,20,34,27,33,32,30,24,24,15,25,20,28,22,27,28,44,32,33,31,33,25,24,34,33,32,28,24,30,34,22,31,37,30,28,31,27,27,18,25,21,26,31,20,20,23,21,27,27,22,29,16,18,15,20,21,17,17,20,19,16,25,25,29,25,27,51,47,39,30,20,5,2,2,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
178,0,0,1,0,0,0,0,1,0,0,2,0,1,0,5,4,2,8,5,10,17,18,39,37,35,30,44,34,32,31,46,37,40,40,34,35,42,34,36,43,37,48,53,35,52,38,36,30,30,34,36,41,41,36,42,39,37,43,41,34,27,30,34,37,44,47,35,39,37,32,22,15,12,21,18,26,20,16,26,19,29,20,21,26,20,24,30,44,41,44,60,60,48,42,39,37,31,28,31,31,38,39,55,53,49,36,33,32,24,24,27,17,23,21,19,23,12,24,16,27,20,28,24,31,28,18,24,24,25,27,27,32,24,24,18,23,21,29,30,25,34,25,29,31,21,24,32,26,34,30,33,29,21,32,28,28,26,28,30,26,24,29,20,31,22,27,37,26,29,29,26,34,33,28,25,29,26,19,25,32,19,23,18,23,20,14,13,10,13,14,10,14,14,21,12,18,21,9,23,24,33,24,24,35,32,49,43,15,2,3,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
179,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,7,6,6,7,12,15,21,29,25,21,26,41,22,33,33,24,23,35,29,31,24,33,38,29,34,42,37,37,46,40,35,32,34,38,33,24,32,37,20,41,24,37,27,30,32,36,42,35,32,39,24,46,51,40,53,38,41,22,18,47,20,24,19,8,14,25,16,25,21,30,20,22,22,28,18,28,35,49,33,38,54,52,57,38,47,40,23,32,29,34,35,30,45,53,29,40,20,27,30,33,26,27,14,18,22,18,23,21,27,19,14,24,23,20,32,23,31,30,25,23,26,18,23,17,24,28,27,27,26,19,28,27,22,31,35,28,25,27,31,23,35,41,31,28,24,31,36,24,29,36,36,30,37,22,21,15,28,31,31,30,30,34,17,32,27,24,32,23,32,24,24,19,27,21,12,23,17,29,19,25,24,15,18,29,24,27,21,36,35,38,32,58,56,19,6,2,0,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
180,0,0,0,0,1,0,0,0,0,0,0,1,3,2,3,1,4,1,2,1,5,1,2,1,2,1,1,5,7,8,7,9,8,11,14,8,11,24,23,16,18,24,27,31,34,34,32,27,44,39,32,59,56,35,45,37,33,37,25,35,33,32,35,38,38,44,55,32,55,58,49,49,56,62,46,70,67,59,77,91,99,72,55,74,55,48,68,51,46,44,45,51,41,55,54,41,63,55,48,55,56,56,64,64,61,76,62,67,54,53,59,40,55,35,33,42,37,40,27,40,41,42,33,37,41,38,46,34,35,40,35,27,34,34,33,36,29,31,27,38,42,25,28,36,31,30,40,37,37,23,32,32,30,25,28,28,26,13,19,11,11,18,15,15,24,13,16,11,11,9,12,12,12,11,10,12,5,5,10,3,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
181,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,3,1,2,2,2,5,1,4,2,6,4,7,7,7,12,9,9,9,9,21,19,17,21,17,22,20,24,28,27,27,37,49,50,51,57,68,58,55,50,49,41,36,39,39,40,36,46,46,36,39,31,50,51,40,56,53,41,57,58,53,59,77,96,79,89,80,70,68,52,65,52,62,63,64,59,56,64,40,66,53,64,42,42,49,49,41,49,46,49,54,60,62,60,54,58,61,45,41,40,47,49,39,39,35,37,39,36,30,21,25,33,31,32,30,26,22,20,38,30,30,32,32,26,36,45,35,31,32,23,28,30,35,25,26,29,23,23,31,24,29,28,30,20,16,11,16,9,12,9,8,17,9,13,7,8,13,6,8,6,5,4,1,6,3,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
182,0,0,0,0,0,1,0,1,1,1,0,1,1,4,1,0,2,1,0,3,1,0,2,2,3,6,5,2,5,4,7,6,9,8,12,13,14,15,22,19,14,12,18,21,23,28,29,23,30,31,49,67,90,63,74,49,62,52,38,45,40,48,47,41,40,31,43,51,52,48,50,53,47,59,39,70,87,101,102,94,84,93,76,62,61,68,59,63,67,60,83,88,71,57,58,75,72,65,43,45,47,51,40,51,32,49,55,66,48,57,51,40,46,40,39,43,39,39,26,27,22,30,25,39,29,22,22,25,38,24,26,24,26,35,22,42,27,32,41,32,30,30,37,22,26,25,28,26,24,27,24,23,31,27,20,21,14,16,17,13,12,11,14,10,10,9,14,13,9,6,6,4,4,4,4,3,10,5,1,6,6,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
183,0,0,0,0,0,0,0,1,0,1,0,1,1,1,3,0,5,2,3,2,3,2,5,5,6,6,5,6,3,4,7,4,12,4,5,10,14,16,22,18,18,16,22,22,15,25,21,19,26,13,32,24,28,26,39,36,34,45,41,59,54,59,55,72,71,49,45,54,40,46,38,57,51,28,33,42,56,53,63,97,65,52,55,53,56,41,29,42,42,41,38,33,37,31,39,32,44,31,42,36,41,34,56,49,51,45,46,45,39,40,37,38,42,39,37,56,53,35,50,53,31,48,42,42,32,38,42,29,50,47,36,39,38,42,41,42,37,38,40,40,40,42,26,34,41,30,43,38,48,32,30,44,31,37,30,31,33,41,24,28,28,33,27,27,27,26,18,25,20,23,24,29,16,35,25,28,23,22,19,6,19,17,13,13,8,9,6,2,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
184,0,0,0,0,0,0,0,0,1,1,1,3,2,1,3,2,0,1,1,2,4,0,1,6,3,3,2,4,6,10,8,6,6,11,7,4,12,18,15,20,19,16,20,22,25,20,29,22,17,21,31,30,32,36,44,36,42,41,39,37,37,69,66,67,52,54,53,42,43,60,51,55,38,51,50,50,49,55,51,70,73,74,60,60,50,54,33,31,43,49,52,36,39,30,32,29,28,36,35,32,42,29,31,58,47,41,48,33,51,41,46,37,40,35,52,49,54,42,31,51,38,32,46,38,41,42,36,43,47,33,40,53,27,30,43,36,41,37,50,36,43,40,33,37,41,22,35,34,42,23,41,38,38,34,35,35,29,29,34,25,29,33,21,29,19,35,24,25,17,24,29,28,37,22,20,22,17,22,14,19,15,17,19,11,9,7,9,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
185,0,0,0,0,0,0,0,1,0,1,1,2,4,1,0,3,3,3,0,3,4,3,2,2,9,6,2,7,4,9,5,7,8,8,14,13,14,13,22,11,22,12,17,15,25,15,18,27,23,12,24,27,22,30,26,32,37,41,45,42,46,56,94,82,72,65,66,66,51,48,55,52,51,43,46,47,52,53,65,86,77,70,58,45,48,38,39,34,39,29,42,44,23,28,35,27,27,35,28,35,33,40,41,31,46,35,45,49,36,50,39,42,48,47,39,32,41,42,36,40,42,43,34,32,49,39,43,53,43,38,50,37,35,32,41,33,45,29,34,35,37,28,46,40,33,37,42,42,38,33,35,45,13,41,28,33,38,41,38,28,29,33,27,27,30,28,32,24,20,17,20,29,35,24,29,23,19,16,21,24,7,20,10,10,12,8,5,4,1,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
186,0,0,0,0,1,0,0,2,2,0,2,1,2,2,3,1,3,2,2,0,5,2,2,3,1,4,4,3,6,5,3,12,9,8,14,12,17,16,10,19,20,23,14,16,22,14,23,29,32,19,30,26,33,32,37,44,54,46,52,45,50,63,95,72,80,53,57,50,53,45,49,50,44,42,38,60,42,50,50,72,43,66,44,48,35,44,32,36,42,44,35,37,35,34,24,32,26,20,30,33,30,32,42,34,42,47,27,36,33,44,29,28,19,25,35,34,31,43,31,28,37,49,40,67,46,56,54,35,61,53,45,42,64,53,41,52,36,43,50,37,39,42,36,35,36,36,49,40,32,37,40,38,33,26,30,41,34,33,25,34,32,30,25,25,26,32,31,31,27,35,27,28,23,32,27,26,30,19,24,19,18,14,7,3,4,2,5,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
187,0,0,0,0,1,1,1,0,0,0,1,1,0,2,1,1,4,5,4,3,5,2,4,4,1,5,2,13,4,14,9,18,17,6,16,25,7,15,13,10,14,20,18,23,23,29,18,23,14,26,33,23,32,33,34,30,35,46,29,54,42,56,58,84,85,94,107,76,67,65,62,59,46,69,52,55,52,66,53,47,56,41,40,31,37,29,38,39,35,35,36,38,39,41,34,36,38,29,29,39,37,42,50,50,64,47,47,49,38,39,47,48,39,46,51,39,46,39,38,48,51,51,44,53,61,54,49,53,49,39,39,33,37,51,39,35,37,40,43,49,41,29,35,40,38,30,43,40,33,47,40,29,31,31,35,32,31,27,21,28,23,14,25,19,20,17,16,13,12,11,12,10,8,7,10,10,7,8,12,11,8,8,5,3,5,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
188,0,0,0,0,0,0,0,2,0,0,2,0,1,1,2,2,2,5,1,4,2,3,2,4,1,3,6,9,4,5,8,2,10,7,10,7,9,15,15,13,20,20,24,20,18,22,22,14,22,23,16,22,24,27,25,24,43,30,25,35,41,57,71,83,79,84,60,65,64,56,51,64,53,56,43,46,39,52,61,59,89,79,49,63,51,42,49,40,51,40,41,43,52,34,28,38,30,28,50,31,32,48,46,39,61,65,68,34,59,54,54,60,52,56,57,35,46,40,47,40,49,39,44,48,50,49,42,51,49,36,34,38,32,33,30,34,42,32,43,28,32,38,43,35,36,41,35,39,36,36,27,29,40,26,23,26,39,30,25,27,26,23,28,23,21,15,17,17,23,16,20,19,16,7,10,16,11,15,13,8,6,12,3,7,5,5,1,3,1,3,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
189,0,1,0,0,0,0,0,0,1,0,1,2,0,0,4,1,0,0,2,1,1,3,4,9,16,26,26,28,37,51,59,79,54,58,67,58,53,42,32,43,27,36,35,51,30,35,44,45,39,34,45,42,42,50,53,75,69,77,41,59,35,32,28,43,24,36,34,31,41,34,40,43,40,41,44,41,34,32,35,48,60,54,54,39,44,60,63,53,61,53,41,66,54,60,49,58,51,59,55,57,49,61,55,56,54,75,54,63,58,61,47,55,46,47,61,60,60,42,58,46,40,47,58,57,45,36,39,42,38,45,34,38,32,36,28,36,32,25,21,13,22,11,18,17,10,10,3,5,5,9,9,9,6,5,2,2,5,3,1,6,1,1,5,3,6,2,2,5,0,2,2,1,2,2,2,4,1,2,0,2,1,0,1,2,0,1,1,2,2,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,2,1,0,2,1,1,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
190,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2,2,2,1,2,4,7,11,17,13,14,25,35,52,56,47,60,78,61,56,50,35,41,15,38,44,27,31,24,31,41,35,35,43,30,27,40,53,47,66,55,61,50,48,39,58,41,44,40,41,34,27,31,45,35,42,38,44,54,44,44,61,56,54,45,72,52,58,59,62,40,63,42,48,65,55,52,59,62,68,63,57,63,67,55,65,58,48,51,54,42,57,40,59,49,53,40,58,53,57,52,57,52,49,45,47,45,44,33,44,48,42,42,46,36,28,40,35,33,21,31,24,22,20,13,14,19,18,17,18,9,17,13,7,8,5,7,9,3,8,6,8,5,6,6,2,1,4,5,2,0,1,5,3,4,2,2,0,1,0,1,1,1,3,2,0,3,1,1,1,0,0,2,1,1,2,0,2,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
191,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,2,2,1,8,11,13,24,34,54,58,80,59,61,61,65,50,44,41,41,32,25,37,26,33,32,37,38,56,52,33,43,51,54,49,77,72,63,60,54,60,40,34,43,29,33,32,37,35,36,40,30,21,35,49,51,40,38,48,61,44,43,51,55,42,51,47,31,44,50,47,52,47,49,51,56,55,62,70,67,54,57,56,53,62,56,64,54,49,54,52,61,45,43,49,66,46,45,55,43,56,38,50,46,49,45,48,44,40,35,36,43,34,34,31,26,26,31,21,18,21,18,19,20,21,19,20,11,8,15,13,11,7,9,8,7,4,5,4,3,4,6,3,1,2,8,1,6,2,6,4,3,3,2,1,2,3,0,1,0,2,2,2,1,1,1,2,0,2,0,2,1,2,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
192,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,2,2,0,0,2,7,8,9,12,20,31,48,52,51,55,54,57,53,42,39,35,37,40,36,27,40,36,43,40,44,39,42,51,60,54,49,56,60,70,73,63,68,54,53,38,42,26,26,27,21,28,22,33,34,51,30,32,30,36,27,47,38,48,43,58,72,60,52,51,40,52,50,52,56,49,57,58,44,62,55,74,66,63,70,61,60,68,47,60,56,70,70,72,82,59,56,68,69,60,60,53,48,51,59,60,52,48,51,50,47,33,42,29,26,33,25,23,27,22,23,16,18,15,12,17,10,7,3,10,7,4,7,6,6,3,3,2,4,4,4,3,3,6,3,3,1,2,5,3,1,1,2,0,0,1,1,3,0,1,2,2,1,1,1,0,2,1,2,1,1,1,1,1,1,0,1,1,2,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,2,1,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22
